model,replicate,G,kappa,eta_N,eta_D
Q_by_ND,35,0.357290033391,1.02055898436,0.158939763063,0.0226558901616
Q_by_ND,36,0.355903010133,0.997436527599,0.178635515288,0.047318360378
Q_by_ND,37,0.359584466778,0.983490810822,0.152034307045,0.0286750764287
Q_by_ND,38,0.357541371817,0.96123787562,0.15290687537,0.0444468708405
Q_by_ND,39,0.357749805619,0.98691247569,0.159090334016,0.0434943405982
Q_by_ND,40,0.364026588285,0.998053802262,0.153645398489,0.044281349438
Q_by_ND,41,0.35729217552,0.986965300013,0.161620943582,0.0509968156314
Q_by_ND,42,0.358942816928,1.01174192302,0.162980986479,0.0373169602462
Q_by_ND,43,0.361043512504,0.973259156558,0.163674152498,0.057195401593
Q_by_ND,44,0.360743241415,0.954124953186,0.176584980776,0.0475405369176
Q_by_ND,45,0.354680297649,0.96570791659,0.154699206843,0.0357385030679
Q_by_ND,46,0.354747511807,0.978829421975,0.165486148883,0.047731107526
Q_by_ND,47,0.355782500514,0.998155298791,0.161639859656,0.0383923648619
Q_by_ND,48,0.353919555782,0.971213928252,0.161686054799,0.0413419323859
Q_by_ND,49,0.353039301796,0.930782790732,0.152007958415,0.0422900721582
Q_by_ND,50,0.361663353174,0.960629781223,0.190497834645,0.0447649281258
Q_by_ND,51,0.36054025258,0.989056468789,0.163088999831,0.0444614114456
Q_by_ND,52,0.362265821195,0.964133373082,0.146409216257,0.036239616445
Q_by_ND,53,0.364460067945,0.967199557954,0.177062621955,0.0523846337127
Q_by_ND,54,0.356684890689,1.03328581319,0.170290896863,0.032509849593
Q_by_ND,55,0.350057992727,1.00146839532,0.166508482953,0.0225323912417
Q_by_ND,56,0.353779166859,0.953406306219,0.165270371063,0.0446498984812
Q_by_ND,57,0.367306443771,1.00564473532,0.221481045094,0.0325435769635
Q_by_ND,58,0.35306436824,1.02032334654,0.168976648581,0.0338151792762
Q_by_ND,59,0.365214162069,0.989942829203,0.15114926733,0.0387953872265
Q_by_ND,60,0.351021524672,1.00763813442,0.165966384827,0.0330153760746
Q_by_ND,61,0.364847423281,0.989579097484,0.14923540834,0.0392465833477
Q_by_ND,62,0.36900601074,0.976819543947,0.141487439616,0.0401886825184
Q_by_ND,63,0.356420269814,1.00975311134,0.178594194641,0.0372064536854
Q_by_ND,64,0.36125371708,0.964727231781,0.14897442328,0.0423980879946
Q_by_ND,65,0.364291384532,0.985846006747,0.153856407909,0.0380980675647
Q_by_ND,66,0.35892712192,0.989960542687,0.155489575978,0.0427676844331
Q_by_ND,67,0.361357943619,0.987197182623,0.156167856482,0.0446863254897
Q_by_ND,68,0.358323994184,1.01469257195,0.163421726379,0.0416591269729
Q_by_ND,69,0.359819561998,0.978292125775,0.184041177289,0.0360933123719
Q_by_ND,70,0.357541412564,0.994061062078,0.163446593657,0.0478228263213
Q_by_ND,71,0.363140234048,0.967317064077,0.18066743389,0.0476500759624
Q_by_ND,72,0.358130332843,1.00907659749,0.165036050156,0.048906326977
Q_by_ND,73,0.363967359943,0.984771407655,0.192678786317,0.0414057011167
Q_by_ND,74,0.359838086936,1.00228105418,0.162638019529,0.0485409634633
Q_by_ND,75,0.362653161595,1.00900885018,0.160529543725,0.0421460898196
Q_by_ND,76,0.370747080409,0.979485756253,0.143937362459,0.0475347418921
Q_by_ND,77,0.363251027962,1.02092561378,0.161334414529,0.0456768659645
Q_by_ND,78,0.360930269515,1.0074456198,0.15555679244,0.0316318846526
Q_by_ND,79,0.358342024347,0.973045083801,0.152332558172,0.0401089875764
Q_by_ND,80,0.352774035411,0.994894915689,0.159799865842,0.0336952415242
Q_by_ND,81,0.35730431722,1.02837338606,0.164197857505,0.0271475691414
Q_by_ND,82,0.356486191177,1.02316571971,0.162706295388,0.0349914114773
Q_by_ND,83,0.364845102624,1.01374161474,0.163160482753,0.0539074275499
Q_by_ND,84,0.359719865976,1.00356795314,0.163137047333,0.0462690412338
Q_by_ND,85,0.356829971842,0.973448004785,0.155027312626,0.0424252489226
Q_by_ND,86,0.356289161949,1.00971907854,0.165104341234,0.0432508633725
Q_by_ND,87,0.356819900111,1.01853373751,0.167464679328,0.0411731580797
Q_by_ND,88,0.34951655128,0.949189339104,0.161952626123,0.0431565129048
Q_by_ND,89,0.356403305449,0.992521936516,0.156634805369,0.0373156388978
Q_by_ND,90,0.360123883697,0.989135375451,0.156316271939,0.0428980513077
Q_by_ND,91,0.359885932055,0.965440896506,0.162113497255,0.0499156340671
Q_by_ND,92,0.355485699793,0.983375727513,0.154385630859,0.0293210161652
Q_by_ND,93,0.355015980151,1.06198162034,0.181851601032,0.0249495090794
Q_by_ND,94,0.365173808414,0.977348245887,0.150539643314,0.0387002154306
Q_by_ND,95,0.359726180602,1.0170091137,0.163608497093,0.033661657597
Q_by_ND,96,0.360829011794,0.993724720095,0.161745170256,0.0403045208165
Q_by_ND,97,0.35834202503,0.973045086094,0.152332557683,0.040108986884
Q_by_ND,98,0.355065831605,0.975161654817,0.154574084661,0.0318839345772
Q_by_ND,99,0.3644204622,0.992451623388,0.152673882337,0.0463522996286
Q_by_ND,100,0.355530453777,0.984950763189,0.172386879595,0.0414595503388
Q_by_ND,101,0.354497100872,0.992591105425,0.166341848508,0.0426950535596
Q_by_ND,102,0.357745701655,0.960144650152,0.157258813393,0.0487249211084
Q_by_ND,103,0.360438564569,0.927517461915,0.185521926279,0.0482531442276
Q_by_ND,104,0.357169065696,0.958434234329,0.159589727586,0.0430739350337
Q_by_ND,105,0.360254056801,0.950154192053,0.153627921068,0.0466107128677
Q_by_ND,106,0.362088047078,1.0015015115,0.169536868267,0.048566787144
Q_by_ND,107,0.359775701624,0.997382624682,0.156189283843,0.0425855237348
Q_by_ND,108,0.359504547363,1.01248511375,0.175719156181,0.0379667590516
Q_by_ND,109,0.358729541083,0.954668067944,0.169866763587,0.045160633955
Q_by_ND,110,0.364303700931,0.937804141553,0.142518152771,0.0473706230505
Q_by_ND,111,0.351424313521,1.00237289759,0.166288186437,0.0349307734492
Q_by_ND,112,0.347026462037,0.961574779787,0.160826014293,0.0339273975429
Q_by_ND,113,0.358861816204,1.02479294139,0.165643208656,0.0334701796974
Q_by_ND,114,0.352678933933,0.989333397698,0.158785848932,0.0306967018876
Q_by_ND,115,0.35371514427,1.01402570948,0.168682298347,0.0292752319868
Q_by_ND,116,0.359941725082,0.970246256322,0.169382197426,0.0475306796948
Q_by_ND,117,0.36452073481,0.990120063904,0.150143772146,0.0456592991262
Q_by_ND,118,0.365355506764,1.00063225273,0.159667133388,0.0501109634465
Q_by_ND,119,0.35377385365,0.987823026003,0.162288981075,0.043902760285
Q_by_ND,120,0.357027887906,1.03871512458,0.169943225618,0.0303818476352
Q_by_ND,121,0.358629115408,0.999988870325,0.217461552742,0.0380322706679
Q_by_ND,122,0.350686510904,1.01728636372,0.167868186201,0.0322218798856
Q_by_ND,123,0.3578911055,1.01073247762,0.163638713878,0.0391023307026
Q_by_ND,124,0.358964020974,0.941780002418,0.154915537019,0.051597589836
Q_by_ND,125,0.361861884224,0.979239616426,0.172064826063,0.0582434494598
Q_by_ND,126,0.357552022351,1.00633773306,0.162551047331,0.0347425187645
Q_by_ND,127,0.356695856201,1.03744062264,0.176431362545,0.0300857973047
Q_by_ND,128,0.359624716645,0.981800595777,0.168295140317,0.0430894651127
Q_by_ND,129,0.36241634734,0.985890254302,0.194527079517,0.045317080591
Q_by_ND,130,0.363095915312,1.00219903209,0.153518458342,0.0372323845474
Q_by_ND,131,0.35972591904,1.01132912839,0.162782584915,0.0413994180517
Q_by_ND,132,0.358126881001,0.970768429816,0.153887975743,0.0366594807535
Q_by_ND,133,0.356215651538,0.994404911128,0.160937645433,0.0375439089871
Q_by_ND,134,0.35736017152,1.01232962347,0.17030814744,0.0339935386756
Q_by_ND,135,0.356860636267,1.01565351744,0.176181795368,0.0465333546801
Q_by_ND,136,0.359327234651,0.9772989121,0.15373107503,0.0430295810719
Q_by_ND,137,0.348359749302,1.02825192767,0.174866474058,0.0301612774377
Q_by_ND,138,0.356051609103,0.959042733931,0.162211693065,0.0545774953108
Q_by_ND,139,0.359129994066,0.983084664535,0.154524141678,0.0338951752533
Q_by_ND,140,0.362851090878,0.961442139773,0.190258982766,0.0547730380213
Q_by_ND,141,0.357946675938,0.937477131906,0.14675796123,0.039764014218
Q_by_ND,142,0.36403641021,0.966147302214,0.146943816693,0.0401281483636
Q_by_ND,143,0.363455778424,0.991594963107,0.153006481685,0.0370118883497
Q_by_ND,144,0.355274635946,0.981028693816,0.15887867224,0.0360836868
Q_by_ND,145,0.354222302894,1.00942473729,0.16302719591,0.0332752888118
Q_by_ND,146,0.357824223998,1.02392388611,0.165492426363,0.0347476869003
Q_by_ND,147,0.364420461953,0.992451620734,0.152673882114,0.0463522997288
Q_by_ND,148,0.357708316442,1.0030140846,0.155348630799,0.0333778613451
Q_by_ND,149,0.352342436603,0.990317490433,0.15877758177,0.0313507816056
Q_by_ND,150,0.361629902793,0.991489518123,0.162264519236,0.0421993806648
Q_by_ND,151,0.366097452349,1.0014789319,0.160758960871,0.0559084559352
Q_by_ND,152,0.355546087678,1.00063007877,0.169626145756,0.0473335327254
Q_by_ND,153,0.360779574828,1.03744724035,0.172663550999,0.0427588292083
Q_by_ND,154,0.362880416347,0.971452161336,0.189284188418,0.0487214723892
Q_by_ND,155,0.356623549361,0.981793408991,0.162298204599,0.0372806858815
Q_by_ND,156,0.365514054034,1.03260574749,0.190778263984,0.0417748018902
Q_by_ND,157,0.353226574276,0.968311938725,0.159847806308,0.043980996529
Q_by_ND,158,0.355232093004,1.01909394073,0.16605363303,0.0307048525337
Q_by_ND,159,0.354118076289,1.01282244664,0.16724206798,0.0350243628792
Q_by_ND,160,0.359529003479,1.01368419336,0.178542315154,0.0463592815759
Q_by_ND,161,0.350549697369,1.01266388241,0.165623484575,0.0264654334072
Q_by_ND,162,0.356424770798,0.977340153795,0.163958677165,0.0416961682434
Q_by_ND,163,0.347208716829,1.00174110608,0.170101357341,0.0245879284866
Q_by_ND,164,0.35309370941,0.981401922054,0.16659924464,0.0279134927875
Q_by_ND,165,0.358404046771,0.991757682585,0.160971131916,0.0436162436068
Q_by_ND,166,0.362364002946,1.02553183508,0.160974468436,0.038024165143
Q_by_ND,167,0.363689595351,0.982115376349,0.187106880809,0.0455738923524
Q_by_ND,168,0.368103708628,0.981861903757,0.142385162171,0.0391950229894
Q_by_ND,169,0.352065696962,1.02409384005,0.172476442783,0.038162284502
Q_by_ND,170,0.365389807021,0.979419530913,0.154705488748,0.0481912209459
Q_by_ND,171,0.358700846039,0.937761842092,0.147216700037,0.0406541860027
Q_by_ND,172,0.358208349478,0.997680200687,0.153654577038,0.0259511091172
Q_by_ND,173,0.351706062496,1.01720940931,0.167563055768,0.0316835087533
Q_by_ND,174,0.35185924628,0.99087934606,0.165368761138,0.0304457862287
Q_by_ND,175,0.352080070319,0.965773837961,0.161524688863,0.0407906617776
Q_by_ND,176,0.363282471228,0.999024252936,0.198768709598,0.0417378915664
Q_by_ND,177,0.358394340924,0.9942462926,0.157188055896,0.0344232122829
Q_by_ND,178,0.361052104185,0.960059431253,0.147073514543,0.0405691068886
Q_by_ND,179,0.359898676785,1.02101646061,0.157227443071,0.0333755486637
Q_by_ND,180,0.354736071635,1.00327777526,0.161536498755,0.0427688150307
Q_by_ND,181,0.353257356375,0.960665595147,0.155430158548,0.0301082964683
Q_by_ND,182,0.356952882936,1.03737153715,0.177654406617,0.028542712121
Q_by_ND,183,0.36662254635,0.966628424322,0.203825793455,0.0526572557992
Q_by_ND,184,0.357567727108,1.0008943124,0.159894148632,0.0342805110348
Q_by_ND,185,0.35359418138,0.97166781562,0.157647846008,0.0398338272713
Q_by_ND,186,0.361036743481,1.00216234261,0.190006923698,0.0274258883755
Q_by_ND,187,0.361252743704,0.996551217762,0.154271500418,0.0421384979789
Q_by_ND,188,0.366569439652,1.01110672016,0.150968545119,0.0412132642371
Q_by_ND,189,0.356530980433,0.983073984558,0.156800234506,0.0416774817112
Q_by_ND,190,0.352559465891,0.953537212864,0.166128802248,0.0403377885155
Q_by_ND,191,0.360208958477,0.988690156544,0.152472302765,0.0298381958744
Q_by_ND,192,0.360849032931,1.01955285272,0.168429618094,0.0518777042782
Q_by_ND,193,0.356886577857,0.971553776928,0.161704269383,0.0361306773657
Q_by_ND,194,0.360393780895,0.994985904403,0.160917481893,0.0469386864656
Q_by_ND,195,0.36231942437,0.999828791705,0.180527932948,0.0432987178705
Q_by_ND,196,0.352480446335,1.00062037182,0.167420521117,0.0354126115808
Q_by_ND,197,0.362809068611,1.0080421602,0.172351325046,0.0249712642026
Q_by_ND,198,0.360872844712,0.962288336231,0.149015310991,0.0432393539277
Q_by_ND,199,0.358438569822,1.00567431529,0.158321158045,0.0351495770513
