model,row_id,held_N_B,observed,predicted
classic,638,1.416184,2.3474,2.34747284139
classic,639,1.416184,2.3453,2.34545669129
classic,640,1.416184,2.3434,2.34349359161
classic,641,1.416184,2.3414,2.34158020551
classic,642,1.416184,2.3399,2.33971607742
classic,643,1.416184,2.338,2.33789814952
classic,644,1.416184,2.3362,2.33612442086
classic,645,1.416184,2.3345,2.33439301285
classic,646,1.416184,2.3326,2.33270215965
classic,647,1.416184,2.331,2.33104942077
classic,648,1.416184,2.3295,2.32943480563
classic,649,1.416184,2.3277,2.32785604095
classic,650,1.416184,2.3264,2.3263117329
classic,651,1.416184,2.3248,2.32480056434
classic,652,1.416184,2.3233,2.32332128934
classic,653,1.416184,2.3219,2.32187272829
classic,654,1.416184,2.3205,2.32045309355
classic,655,1.416184,2.319,2.3190626778
classic,656,1.416184,2.3178,2.31769979098
classic,657,1.416184,2.3162,2.31636347696
classic,658,1.416184,2.3151,2.31505282666
classic,659,1.416184,2.3138,2.3137669751
classic,660,1.416184,2.3125,2.3125050986
classic,661,1.416184,2.3113,2.31126582701
classic,662,1.416184,2.3099,2.310049593
classic,663,1.416184,2.3089,2.30885508627
classic,664,1.416184,2.3077,2.30768162489
classic,665,1.416184,2.3065,2.30652855735
classic,666,1.416184,2.3055,2.30539526073
classic,667,1.416184,2.3042,2.30428061233
classic,668,1.416184,2.303,2.30318510412
classic,669,1.416184,2.3019,2.302107654
classic,670,1.416184,2.3011,2.30104773846
classic,671,1.416184,2.2999,2.30000485556
classic,672,1.416184,2.2991,2.29897852376
classic,673,1.416184,2.2978,2.29796828089
classic,674,1.416184,2.2971,2.29697321246
classic,675,1.416184,2.296,2.29599384047
classic,676,1.416184,2.295,2.29502927702
classic,677,1.416184,2.294,2.29407912789
classic,678,1.416184,2.2932,2.29314301382
classic,679,1.416184,2.2922,2.2922205697
classic,680,1.416184,2.2914,2.29131101353
classic,681,1.416184,2.2904,2.29041487355
classic,682,1.416184,2.2895,2.28953138661
classic,683,1.416184,2.2886,2.28866023793
classic,684,1.416184,2.2878,2.28780112389
classic,685,1.416184,2.287,2.28695375149
classic,686,1.416184,2.286,2.28611783789
classic,687,1.416184,2.2852,2.28529271929
classic,688,1.416184,2.2845,2.28447891829
classic,689,1.416184,2.2837,2.28367578395
classic,690,1.416184,2.2829,2.28288306975
classic,691,1.416184,2.2821,2.28210053727
classic,692,1.416184,2.2814,2.28132795587
classic,693,1.416184,2.2805,2.28056474086
classic,694,1.416184,2.2797,2.27981140365
classic,695,1.416184,2.2791,2.27906736893
classic,696,1.416184,2.2782,2.27833243402
classic,697,1.416184,2.2776,2.27760640257
classic,698,1.416184,2.2767,2.27688908421
classic,699,1.416184,2.2763,2.27618029443
classic,700,1.416184,2.2755,2.2754795222
classic,701,1.416184,2.2748,2.27478726186
classic,702,1.416184,2.2742,2.27410300898
classic,703,1.416184,2.2736,2.27342660002
classic,704,1.416184,2.2728,2.27275787623
classic,705,1.416184,2.2719,2.27209668344
classic,706,1.416184,2.2713,2.2714428719
classic,707,1.416184,2.2707,2.27079598945
classic,708,1.416184,2.2702,2.27015651128
classic,709,1.416184,2.2696,2.26952398987
classic,710,1.416184,2.2688,2.26889829153
classic,711,1.416184,2.2683,2.26827928627
classic,712,1.416184,2.2676,2.26766684759
classic,713,1.416184,2.267,2.26706056497
classic,714,1.416184,2.2663,2.26646089654
classic,715,1.416184,2.2658,2.26586743519
classic,716,1.416184,2.2652,2.2652800674
classic,717,1.416184,2.2646,2.2646986826
classic,718,1.416184,2.2642,2.26412317309
classic,719,1.416184,2.2635,2.26355343392
classic,720,1.416184,2.2632,2.26298909519
classic,721,1.416184,2.2625,2.26243059516
classic,722,1.416184,2.2619,2.26187756632
classic,723,1.416184,2.2613,2.26132991393
classic,724,1.416184,2.2609,2.26078754558
classic,725,1.416184,2.2602,2.26025037114
classic,726,1.416184,2.2597,2.25971805012
classic,727,1.416184,2.2594,2.25919100415
classic,728,1.416184,2.2587,2.25866889452
classic,729,1.416184,2.2583,2.25815163948
classic,730,1.416184,2.2576,2.25763915919
classic,731,1.416184,2.2571,2.25713137571
classic,732,1.416184,2.2568,2.25662821291
classic,733,1.416184,2.2561,2.2561293597
classic,734,1.416184,2.2558,2.25563521896
classic,735,2.782831,4.1162,4.1166571295
classic,736,2.782831,3.7324,3.73277583561
classic,737,2.782831,3.4164,3.41581933587
classic,738,2.782831,3.1558,3.15552634927
classic,739,2.782831,2.9476,2.94789178596
classic,740,2.782831,2.7702,2.77011485994
classic,741,2.782831,2.6811,2.68103369024
classic,742,2.782831,2.6238,2.62366495017
classic,743,2.782831,2.5824,2.58226290915
classic,744,2.782831,2.5504,2.55030191872
classic,745,2.782831,2.5246,2.52452255549
classic,746,2.782831,2.503,2.50307277083
classic,747,2.782831,2.4846,2.48480662567
classic,748,2.782831,2.469,2.46896232044
classic,749,2.782831,2.455,2.45503333591
classic,750,2.782831,2.4427,2.4426374483
classic,751,2.782831,2.4313,2.43149777463
classic,752,2.782831,2.4212,2.42140411255
classic,753,2.782831,2.4123,2.41219341379
classic,754,2.782831,2.4037,2.40373686159
classic,755,2.782831,2.396,2.39592747383
classic,756,2.782831,2.3887,2.38868850693
classic,757,2.782831,2.3819,2.38194675832
classic,758,2.782831,2.3757,2.37564448174
classic,759,2.782831,2.3697,2.36973311272
classic,760,2.782831,2.3642,2.36417145144
classic,761,2.782831,2.3589,2.35892426962
classic,762,2.782831,2.3539,2.35395892553
classic,763,2.782831,2.3492,2.34925384452
classic,764,2.782831,2.3448,2.34478366277
classic,765,2.782831,2.3405,2.34052827286
classic,766,2.782831,2.3366,2.33646995409
classic,767,2.782831,2.3325,2.33259301572
classic,768,2.782831,2.3288,2.32888177268
classic,769,2.782831,2.3253,2.32532729825
classic,770,2.782831,2.3221,2.32191661715
classic,771,2.782831,2.3186,2.31863968428
classic,772,2.782831,2.3156,2.31548743411
classic,773,2.782831,2.3123,2.31245165961
classic,774,2.782831,2.3095,2.30952490915
classic,775,2.782831,2.3068,2.30669907467
classic,776,2.782831,2.304,2.30397065444
classic,777,2.782831,2.3014,2.30133261045
classic,778,2.782831,2.2987,2.29877974443
classic,779,2.782831,2.2964,2.29630727766
classic,780,2.782831,2.2941,2.2939108079
classic,781,2.782831,2.2915,2.29158517957
classic,782,2.782831,2.2893,2.28932885008
classic,783,2.782831,2.2873,2.28713721217
classic,784,2.782831,2.2851,2.28500703419
classic,785,2.782831,2.2829,2.28293531174
classic,786,2.782831,2.2809,2.28091924729
classic,787,2.782831,2.2789,2.27895623196
classic,788,2.782831,2.2769,2.27704292898
classic,789,2.782831,2.2751,2.27517888273
classic,790,2.782831,2.2733,2.27336103548
classic,791,2.782831,2.2715,2.2715873863
classic,792,2.782831,2.2698,2.26985605663
classic,793,2.782831,2.2682,2.26816528066
classic,794,2.782831,2.2666,2.26651261797
classic,795,2.782831,2.2648,2.26489807794
classic,796,2.782831,2.2634,2.26331938733
classic,797,2.782831,2.2617,2.26177515237
classic,798,2.782831,2.2603,2.26026405591
classic,799,2.782831,2.2588,2.25878485207
classic,800,2.782831,2.2572,2.25733636124
classic,801,2.782831,2.2559,2.25591679587
classic,802,2.782831,2.2545,2.25452644856
classic,803,2.782831,2.2532,2.25316362933
classic,804,2.782831,2.2518,2.25182738205
classic,805,2.782831,2.2507,2.25051679768
classic,806,2.782831,2.2492,2.24923101124
classic,807,2.782831,2.2479,2.24796919908
classic,808,2.782831,2.2467,2.2467299911
classic,809,2.782831,2.2455,2.24551381992
classic,810,2.782831,2.2443,2.24431937527
classic,811,2.782831,2.2432,2.24314597528
classic,812,2.782831,2.2421,2.24199296841
classic,813,2.782831,2.2408,2.24085973179
classic,814,2.782831,2.2397,2.23974514275
classic,815,2.782831,2.2387,2.23864969321
classic,816,2.782831,2.2375,2.23757230111
classic,817,2.782831,2.2366,2.23651244297
classic,818,2.782831,2.2355,2.23546961684
classic,819,2.782831,2.2343,2.23444334123
classic,820,2.782831,2.2336,2.23343315394
classic,821,2.782831,2.2326,2.23243814055
classic,822,2.782831,2.2314,2.231458823
classic,823,2.782831,2.2305,2.23049431343
classic,824,2.782831,2.2296,2.22954421764
classic,825,2.782831,2.2286,2.22860815637
classic,826,2.782831,2.2277,2.22768576453
classic,827,2.782831,2.2269,2.22677626016
classic,828,2.782831,2.2259,2.22588017143
classic,829,2.782831,2.2249,2.22499673525
classic,830,2.782831,2.224,2.22412563685
classic,831,2.782831,2.2232,2.2232665726
classic,832,2.782831,2.2224,2.22241924954
classic,833,2.782831,2.2217,2.22158338481
classic,834,2.782831,2.2207,2.22075831465
classic,835,2.782831,2.22,2.21994456162
classic,836,2.782831,2.2191,2.21914147482
classic,837,2.782831,2.2184,2.21834880772
classic,838,2.782831,2.2178,2.21756632192
classic,839,2.782831,2.2168,2.2167937868
classic,840,2.782831,2.216,2.21603061767
classic,841,2.782831,2.2154,2.21527732592
classic,842,2.782831,2.2146,2.21453333627
classic,843,2.782831,2.214,2.21379844605
classic,844,2.782831,2.2131,2.2130724589
classic,845,2.782831,2.2123,2.21235518447
classic,846,2.782831,2.2117,2.21164643825
classic,847,2.782831,2.211,2.21094570923
classic,848,2.782831,2.2103,2.21025349174
classic,849,2.782831,2.2096,2.20956928134
classic,850,2.782831,2.209,2.20889291452
classic,851,2.782831,2.2083,2.20822423254
classic,852,2.782831,2.2077,2.20756308122
classic,853,2.782831,2.207,2.20690931081
classic,854,2.782831,2.2063,2.20626246919
classic,855,2.782831,2.2056,2.20562303152
classic,856,2.782831,2.2051,2.20499055029
classic,857,2.782831,2.2043,2.20436489182
classic,858,2.782831,2.2038,2.20374592612
classic,859,2.782831,2.2031,2.2031335267
classic,860,2.782831,2.2025,2.20252728306
classic,861,2.782831,2.202,2.20192765331
classic,862,2.782831,2.2014,2.20133423035
classic,863,2.782831,2.2008,2.20074690066
classic,864,2.782831,2.2001,2.20016555368
classic,865,2.782831,2.1997,2.19959008171
classic,866,2.782831,2.1991,2.19902037981
classic,867,2.782831,2.1986,2.1984560781
classic,868,2.782831,2.1979,2.19789761481
classic,869,2.782831,2.1974,2.19734462245
classic,870,2.782831,2.1968,2.19679700628
classic,871,2.782831,2.1964,2.19625467389
classic,872,2.782831,2.1957,2.19571753516
classic,873,2.782831,2.1952,2.19518524963
classic,874,2.782831,2.1947,2.19465823888
classic,875,2.782831,2.1942,2.19413616424
classic,876,2.782831,2.1936,2.19361894394
classic,877,2.782831,2.1931,2.19310649817
classic,878,2.782831,2.1927,2.19259874897
classic,879,2.782831,2.192,2.19209562021
classic,880,2.782831,2.1916,2.19159680085
classic,881,2.782831,2.1911,2.19110269371
classic,882,6.86104,4.0512,4.05059041562
classic,883,6.86104,3.6658,3.66672694519
classic,884,6.86104,3.3494,3.34978216495
classic,885,6.86104,3.0899,3.08949634131
classic,886,6.86104,2.8818,2.88186556303
classic,887,6.86104,2.7039,2.70409022997
classic,888,6.86104,2.6151,2.61500918291
classic,889,6.86104,2.5577,2.55764024942
classic,890,6.86104,2.5161,2.51623792429
classic,891,6.86104,2.4841,2.4842766261
classic,892,6.86104,2.4586,2.45849695548
classic,893,6.86104,2.4371,2.43704687297
classic,894,6.86104,2.4187,2.4187804429
classic,895,6.86104,2.4032,2.40293586642
classic,896,6.86104,2.3889,2.38900662437
classic,897,6.86104,2.3764,2.3766104922
classic,898,6.86104,2.3654,2.36547058606
classic,899,6.86104,2.3553,2.35537670275
classic,900,6.86104,2.3462,2.34616579313
classic,901,6.86104,2.3377,2.33770903964
classic,902,6.86104,2.3299,2.32989945933
classic,903,6.86104,2.3225,2.32266030813
classic,904,6.86104,2.3161,2.31591838279
classic,905,6.86104,2.3096,2.30961593646
classic,906,6.86104,2.3038,2.30370440419
classic,907,6.86104,2.2982,2.29814258571
classic,908,6.86104,2.2929,2.29289525233
classic,909,6.86104,2.288,2.28792976187
classic,910,6.86104,2.2832,2.2832245395
classic,911,6.86104,2.2788,2.278754221
classic,912,6.86104,2.2746,2.27449869868
classic,913,6.86104,2.2704,2.27044025159
classic,914,6.86104,2.2666,2.26656318875
classic,915,6.86104,2.2628,2.2628518248
classic,916,6.86104,2.2594,2.25929723296
classic,917,6.86104,2.2558,2.2558864377
classic,918,6.86104,2.2528,2.25260939376
classic,919,6.86104,2.2494,2.24945703543
classic,920,6.86104,2.2463,2.24642115556
classic,921,6.86104,2.2435,2.24349430237
classic,922,6.86104,2.2406,2.24066836764
classic,923,6.86104,2.238,2.23793984961
classic,924,6.86104,2.2352,2.23530171011
classic,925,6.86104,2.2327,2.23274875076
classic,926,6.86104,2.2301,2.23027619277
classic,927,6.86104,2.2278,2.2278796338
classic,928,6.86104,2.2253,2.22555391814
classic,929,6.86104,2.2231,2.22329750319
classic,930,6.86104,2.2212,2.22110578161
classic,931,6.86104,2.219,2.21897552166
classic,932,6.86104,2.2169,2.21690371887
classic,933,6.86104,2.2148,2.21488757566
classic,934,6.86104,2.2129,2.21292448308
classic,935,6.86104,2.211,2.21101110428
classic,936,6.86104,2.209,2.20914698365
classic,937,6.86104,2.2074,2.20732906338
classic,938,6.86104,2.2056,2.20555534249
classic,939,6.86104,2.2038,2.20382394237
classic,940,6.86104,2.2021,2.20213309718
classic,941,6.86104,2.2005,2.20048036642
classic,942,6.86104,2.1987,2.19886575949
classic,943,6.86104,2.1973,2.1972870031
classic,944,6.86104,2.1957,2.19574270342
classic,945,6.86104,2.1941,2.19423154329
classic,946,6.86104,2.1927,2.19275227678
classic,947,6.86104,2.1914,2.19130372427
classic,948,6.86104,2.1899,2.18988409813
classic,949,6.86104,2.1884,2.188493691
classic,950,6.86104,2.1872,2.18713081285
classic,951,6.86104,2.1859,2.18579450752
classic,952,6.86104,2.1845,2.18448386594
classic,953,6.86104,2.1832,2.18319802311
classic,954,6.86104,2.1819,2.18193615536
classic,955,6.86104,2.1807,2.18069689254
classic,956,6.86104,2.1795,2.1794806673
classic,957,6.86104,2.1783,2.17828616934
classic,958,6.86104,2.1772,2.17711271674
classic,959,6.86104,2.176,2.17595965797
classic,960,6.86104,2.1748,2.17482637012
classic,961,6.86104,2.1738,2.1737117305
classic,962,6.86104,2.1726,2.17261623105
classic,963,6.86104,2.1717,2.17153878967
classic,964,6.86104,2.1704,2.17047888287
classic,965,6.86104,2.1696,2.16943600869
classic,966,6.86104,2.1684,2.1684096856
classic,967,6.86104,2.1673,2.16739945141
classic,968,6.86104,2.1664,2.16640439167
classic,969,6.86104,2.1654,2.16542502833
classic,970,6.86104,2.1645,2.16446047351
classic,971,6.86104,2.1635,2.163510333
classic,972,6.86104,2.1625,2.16257422751
classic,973,6.86104,2.1616,2.16165179195
classic,974,6.86104,2.1609,2.16074224434
classic,975,6.86104,2.16,2.15984611287
classic,976,6.86104,2.159,2.15896263441
classic,977,6.86104,2.1581,2.1580914942
classic,978,6.86104,2.1572,2.15723238859
classic,979,6.86104,2.1564,2.1563850246
classic,980,6.86104,2.1555,2.15554911939
classic,981,6.86104,2.1547,2.15472400914
classic,982,6.86104,2.1538,2.15391021646
classic,983,6.86104,2.1531,2.15310709042
classic,984,6.86104,2.1524,2.15231438447
classic,985,6.86104,2.1515,2.15153186022
classic,986,6.86104,2.1509,2.15075928703
classic,987,6.86104,2.1499,2.14999608019
classic,988,6.86104,2.1491,2.14924275112
classic,989,6.86104,2.1485,2.14849872451
classic,990,6.86104,2.1478,2.14776379768
classic,991,6.86104,2.1472,2.14703777427
classic,992,6.86104,2.1463,2.14632046393
classic,993,6.86104,2.1457,2.14561168214
classic,994,6.86104,2.1449,2.14491091785
classic,995,6.86104,2.1442,2.14421866544
classic,996,6.86104,2.1436,2.14353442044
classic,997,6.86104,2.1429,2.14285801933
classic,998,6.86104,2.1421,2.14218930337
classic,999,6.86104,2.1416,2.14152811838
classic,1000,6.86104,2.141,2.14087431459
classic,1001,6.86104,2.1402,2.14022743987
classic,1002,6.86104,2.1396,2.1395879694
classic,1003,6.86104,2.139,2.13895545565
classic,1004,6.86104,2.1384,2.13832976495
classic,1005,6.86104,2.1377,2.13771076729
classic,1006,6.86104,2.1371,2.13709833618
classic,1007,6.86104,2.1365,2.1364920611
classic,1008,6.86104,2.136,2.13589240017
classic,1009,6.86104,2.1353,2.1352989463
classic,1010,6.86104,2.1347,2.13471158596
classic,1011,6.86104,2.1342,2.13413020857
classic,1012,6.86104,2.1334,2.13355470644
classic,1013,6.86104,2.1331,2.13298497462
classic,1014,6.86104,2.1323,2.13242064321
classic,1015,6.86104,2.1318,2.13186215047
classic,1016,6.86104,2.1312,2.13130912889
classic,1017,6.86104,2.1307,2.13076148373
classic,1018,6.86104,2.1303,2.13021912258
classic,1019,6.86104,2.1297,2.1296819553
classic,1020,6.86104,2.1292,2.12914964143
classic,1021,6.86104,2.1286,2.12862260256
classic,1022,6.86104,2.1281,2.12810050001
classic,1023,6.86104,2.1276,2.12758325202
classic,1024,6.86104,2.127,2.12707077875
classic,1025,6.86104,2.1266,2.12656300226
classic,1026,6.86104,2.126,2.12605984642
classic,1027,6.86104,2.1255,2.12556100015
classic,1028,6.86104,2.125,2.12506686631
classic,1029,11.965825,4.0188,4.01888330995
classic,1030,11.965825,3.6351,3.63501436839
classic,1031,11.965825,3.3185,3.31806713216
classic,1032,11.965825,3.058,3.05778098473
classic,1033,11.965825,2.8502,2.85015127496
classic,1034,11.965825,2.6724,2.67237799022
classic,1035,11.965825,2.5833,2.58329843426
classic,1036,11.965825,2.5261,2.52593064841
classic,1037,11.965825,2.4845,2.48452925094
classic,1038,11.965825,2.4527,2.45256872969
classic,1039,11.965825,2.4268,2.42678972645
classic,1040,11.965825,2.4053,2.40534022817
classic,1041,11.965825,2.3868,2.38707431714
classic,1042,11.965825,2.3713,2.37123020746
classic,1043,11.965825,2.3573,2.3573013889
classic,1044,11.965825,2.345,2.34490564418
classic,1045,11.965825,2.3334,2.33376609496
classic,1046,11.965825,2.3239,2.32367254234
classic,1047,11.965825,2.3144,2.31446194067
classic,1048,11.965825,2.3061,2.3060054752
classic,1049,11.965825,2.2981,2.29819616546
classic,1050,11.965825,2.291,2.29095726906
classic,1051,11.965825,2.2841,2.28421558452
classic,1052,11.965825,2.2778,2.27791336641
classic,1053,11.965825,2.2722,2.27200205099
classic,1054,11.965825,2.2664,2.266440439
classic,1055,11.965825,2.2612,2.26119330268
classic,1056,11.965825,2.2563,2.25622800072
classic,1057,11.965825,2.2516,2.25152295881
classic,1058,11.965825,2.2471,2.24705281343
classic,1059,11.965825,2.2428,2.24279745745
classic,1060,11.965825,2.239,2.2387391704
classic,1061,11.965825,2.2349,2.23486226175
classic,1062,11.965825,2.2312,2.2311510466
classic,1063,11.965825,2.2277,2.2275965984
classic,1064,11.965825,2.2243,2.22418594198
classic,1065,11.965825,2.221,2.2209090324
classic,1066,11.965825,2.2178,2.21775680422
classic,1067,11.965825,2.2146,2.21472105052
classic,1068,11.965825,2.2119,2.21179431976
classic,1069,11.965825,2.2089,2.20896850396
classic,1070,11.965825,2.2063,2.20624010147
classic,1071,11.965825,2.2035,2.20360207432
classic,1072,11.965825,2.201,2.20104922432
classic,1073,11.965825,2.1986,2.19857677281
classic,1074,11.965825,2.1962,2.19618031758
classic,1075,11.965825,2.1939,2.19385470313
classic,1076,11.965825,2.1917,2.19159838687
classic,1077,11.965825,2.1894,2.1894067616
classic,1078,11.965825,2.1873,2.18727659571
classic,1079,11.965825,2.1853,2.18520488483
classic,1080,11.965825,2.1833,2.18318883145
classic,1081,11.965825,2.1811,2.18122582673
classic,1082,11.965825,2.1794,2.17931253392
classic,1083,11.965825,2.1775,2.17744849742
classic,1084,11.965825,2.1756,2.17563065953
classic,1085,11.965825,2.174,2.17385701934
classic,1086,11.965825,2.1721,2.1721256983
classic,1087,11.965825,2.1704,2.17043493062
classic,1088,11.965825,2.1688,2.16878227591
classic,1089,11.965825,2.1672,2.16716774356
classic,1090,11.965825,2.1655,2.16558906034
classic,1091,11.965825,2.1639,2.16404483249
classic,1092,11.965825,2.1627,2.16253374288
classic,1093,11.965825,2.161,2.16105454564
classic,1094,11.965825,2.1595,2.15960606118
classic,1095,11.965825,2.158,2.15818650194
classic,1096,11.965825,2.1568,2.15679616056
classic,1097,11.965825,2.1553,2.15543334703
classic,1098,11.965825,2.1542,2.15409710527
classic,1099,11.965825,2.1529,2.15278652622
classic,1100,11.965825,2.1515,2.15150074492
classic,1101,11.965825,2.1504,2.15023893773
classic,1102,11.965825,2.1491,2.14899973455
classic,1103,11.965825,2.1478,2.147783568
classic,1104,11.965825,2.1464,2.14658912784
classic,1105,11.965825,2.1456,2.14541573218
classic,1106,11.965825,2.1442,2.1442627295
classic,1107,11.965825,2.143,2.14312949694
classic,1108,11.965825,2.1421,2.14201491182
classic,1109,11.965825,2.1411,2.14091946607
classic,1110,11.965825,2.1399,2.13984207765
classic,1111,11.965825,2.1388,2.13878222306
classic,1112,11.965825,2.1378,2.13773940038
classic,1113,11.965825,2.1368,2.1367131281
classic,1114,11.965825,2.1358,2.13570294404
classic,1115,11.965825,2.1347,2.13470793378
classic,1116,11.965825,2.1337,2.13372861926
classic,1117,11.965825,2.1328,2.13276411262
classic,1118,11.965825,2.1318,2.13181401968
classic,1119,11.965825,2.1309,2.13087796116
classic,1120,11.965825,2.1298,2.12995557199
classic,1121,11.965825,2.129,2.1290460702
classic,1122,11.965825,2.1281,2.12814998399
classic,1123,11.965825,2.1272,2.12726655024
classic,1124,11.965825,2.1264,2.12639545419
classic,1125,11.965825,2.1256,2.12553639223
classic,1126,11.965825,2.1248,2.12468907137
classic,1127,11.965825,2.1238,2.12385320879
classic,1128,11.965825,2.123,2.12302814071
classic,1129,11.965825,2.1223,2.1222143897
classic,1130,11.965825,2.1214,2.12141130485
classic,1131,11.965825,2.1206,2.12061863965
classic,1132,11.965825,2.1199,2.11983615569
classic,1133,11.965825,2.119,2.11906362234
classic,1134,11.965825,2.1183,2.11830045495
classic,1135,11.965825,2.1175,2.11754716487
classic,1136,11.965825,2.1168,2.11680317684
classic,1137,11.965825,2.1161,2.11606828819
classic,1138,11.965825,2.1152,2.11534230256
classic,1139,11.965825,2.1147,2.11462502961
classic,1140,11.965825,2.1139,2.11391628482
classic,1141,11.965825,2.1133,2.11321555719
classic,1142,11.965825,2.1125,2.11252334104
classic,1143,11.965825,2.1119,2.11183913194
classic,1144,11.965825,2.1112,2.11116276638
classic,1145,11.965825,2.1105,2.11049408562
classic,1146,11.965825,2.1099,2.10983293548
classic,1147,11.965825,2.1092,2.10917916622
classic,1148,11.965825,2.1085,2.10853232571
classic,1149,11.965825,2.1079,2.10789288911
classic,1150,11.965825,2.1072,2.10726040891
classic,1151,11.965825,2.1066,2.10663475145
classic,1152,11.965825,2.1059,2.10601578672
classic,1153,11.965825,2.1055,2.10540338824
classic,1154,11.965825,2.1047,2.10479714551
classic,1155,11.965825,2.1042,2.10419751663
classic,1156,11.965825,2.1036,2.10360409452
classic,1157,11.965825,2.1031,2.10301676565
classic,1158,11.965825,2.1024,2.10243541946
classic,1159,11.965825,2.102,2.10185994825
classic,1160,11.965825,2.1013,2.10129024709
classic,1161,11.965825,2.1008,2.10072594609
classic,1162,11.965825,2.1001,2.10016748348
classic,1163,11.965825,2.0998,2.09961449179
classic,1164,11.965825,2.099,2.09906687625
classic,1165,11.965825,2.0986,2.09852454448
classic,1166,11.965825,2.098,2.09798740634
classic,1167,11.965825,2.0975,2.09745512138
classic,1168,11.965825,2.0969,2.09692811117
classic,1169,11.965825,2.0964,2.09640603705
classic,1170,11.965825,2.0959,2.09588881726
classic,1171,11.965825,2.0954,2.09537637197
classic,1172,11.965825,2.0949,2.09486862323
classic,1173,11.965825,2.0945,2.09436549492
classic,1174,11.965825,2.0938,2.09386667598
classic,1175,11.965825,2.0933,2.09337256924
interaction,0,0.070542,4.7388,4.73887833037
interaction,1,0.070542,4.3541,4.35497818689
interaction,2,0.070542,4.0384,4.03800067789
interaction,3,0.070542,3.7776,3.77768596481
interaction,4,0.070542,3.5698,3.57003056507
interaction,5,0.070542,3.3922,3.39223280429
interaction,6,0.070542,3.3024,3.30313996688
interaction,7,0.070542,3.2452,3.24576321768
interaction,8,0.070542,3.2041,3.20435513397
interaction,9,0.070542,3.172,3.17238931806
interaction,10,0.070542,3.1466,3.14660595515
interaction,11,0.070542,3.1248,3.12515276607
interaction,12,0.070542,3.1064,3.10688366493
interaction,13,0.070542,3.0913,3.09103675184
interaction,14,0.070542,3.077,3.07710544007
interaction,15,0.070542,3.0646,3.06470745338
interaction,16,0.070542,3.0531,3.05356587031
interaction,17,0.070542,3.0432,3.04347045885
interaction,18,0.070542,3.0342,3.03425814743
interaction,19,0.070542,3.0254,3.02580010063
interaction,20,0.070542,3.018,3.01798932053
interaction,21,0.070542,3.0105,3.01074905244
interaction,22,0.070542,3.0039,3.00400608274
interaction,23,0.070542,2.9975,2.99770265643
interaction,24,0.070542,2.9921,2.99179020168
interaction,25,0.070542,2.9861,2.98622751233
interaction,26,0.070542,2.9807,2.98097935467
interaction,27,0.070542,2.9761,2.9760130818
interaction,28,0.070542,2.971,2.97130711584
interaction,29,0.070542,2.9668,2.96683608889
interaction,30,0.070542,2.9621,2.96257989033
interaction,31,0.070542,2.9582,2.95852079664
interaction,32,0.070542,2.9546,2.95464311456
interaction,33,0.070542,2.951,2.95093115641
interaction,34,0.070542,2.9473,2.94737599416
interaction,35,0.070542,2.9439,2.94396465033
interaction,36,0.070542,2.9406,2.94068707818
interaction,37,0.070542,2.9372,2.93753421069
interaction,38,0.070542,2.9343,2.93449783948
interaction,39,0.070542,2.9314,2.93157051165
interaction,40,0.070542,2.9289,2.92874411778
interaction,41,0.070542,2.926,2.92601515561
interaction,42,0.070542,2.923,2.92337658591
interaction,43,0.070542,2.9208,2.92082320953
interaction,44,0.070542,2.9182,2.91835024695
interaction,45,0.070542,2.9158,2.91595329517
interaction,46,0.070542,2.9137,2.9136271977
interaction,47,0.070542,2.9115,2.91137041174
interaction,48,0.070542,2.9093,2.90917832922
interaction,49,0.070542,2.9068,2.90704771793
interaction,50,0.070542,2.9049,2.90497557294
interaction,51,0.070542,2.903,2.90295909625
interaction,52,0.070542,2.9011,2.9009956785
interaction,53,0.070542,2.8989,2.89908198234
interaction,54,0.070542,2.8971,2.89721755209
interaction,55,0.070542,2.8951,2.89539932948
interaction,56,0.070542,2.8933,2.89362531323
interaction,57,0.070542,2.892,2.89189362443
interaction,58,0.070542,2.8904,2.89020249698
interaction,59,0.070542,2.8885,2.88854948998
interaction,60,0.070542,2.8871,2.88693461286
interaction,61,0.070542,2.8854,2.88535559198
interaction,62,0.070542,2.8836,2.88381103328
interaction,63,0.070542,2.8823,2.8822996194
interaction,64,0.070542,2.8811,2.88082010422
interaction,65,0.070542,2.8793,2.87937130795
interaction,66,0.070542,2.8782,2.87795144265
interaction,67,0.070542,2.876,2.87656080104
interaction,68,0.070542,2.8753,2.87519769281
interaction,69,0.070542,2.8738,2.87386116167
interaction,70,0.070542,2.8724,2.87255029839
interaction,71,0.070542,2.8712,2.87126423784
interaction,72,0.070542,2.8696,2.87000215622
interaction,73,0.070542,2.8687,2.86876268317
interaction,74,0.070542,2.8676,2.86754625141
interaction,75,0.070542,2.8666,2.86635155042
interaction,76,0.070542,2.865,2.8651778982
interaction,77,0.070542,2.8638,2.8640246431
interaction,78,0.070542,2.8628,2.86289116213
interaction,79,0.070542,2.8619,2.86177633238
interaction,80,0.070542,2.8607,2.86068064591
interaction,81,0.070542,2.8595,2.85960302045
interaction,82,0.070542,2.8586,2.8585429324
interaction,83,0.070542,2.8575,2.85749987974
interaction,84,0.070542,2.8566,2.85647338086
interaction,85,0.070542,2.8553,2.8554629735
interaction,86,0.070542,2.8544,2.85446774305
interaction,87,0.070542,2.8534,2.85348821156
